,open,high,low,close,volume
2015-11-04,347.9998,350.2999,343.1998,345.6499,93231
2015-11-05,344.9999,344.9999,333.9999,335.8999,309046
2015-11-06,334.9999,341.3499,317.8999,338.9999,160719
2015-11-09,336.9999,338.3998,320.9999,334.8499,152962
2015-11-10,332.9999,335.4998,327.4499,331.9999,370498
2015-11-13,325.9999,334.9999,325.2999,334.0498,443240
2015-11-16,334.9999,339.2999,330.9498,335.8999,346970
2015-11-17,339.9999,339.9999,331.3999,334.6499,75604
2015-11-18,334.0999,341.9499,332.4999,334.1999,309031
2015-11-19,334.9999,340.7499,332.4999,339.1999,120399
2015-11-20,336.9999,344.1999,334.0999,340.1499,164751
2015-11-23,341.9998,345.9999,337.0499,338.6498,207386
2015-11-24,336.9999,345.3999,335.3999,341.2498,88681
2015-11-26,341.9998,344.9999,339.9999,341.9998,75297
2015-11-27,342.1499,344.6999,339.4999,341.6499,42589
2015-11-30,341.9998,342.9999,333.2999,334.4999,860217
2015-12-01,334.9999,335.9998,321.2999,322.6999,1062047
2015-12-02,324.9999,324.9999,316.1999,322.9499,584617
2015-12-03,320.9999,326.4999,318.7499,319.6999,632813
2015-12-04,317.9999,322.3999,316.6499,321.2499,153369
2015-12-07,322.9999,323.9998,318.7499,320.4999,321342
2015-12-08,319.7999,320.4999,315.4999,317.6999,254961
2015-12-09,317.9999,317.9999,308.1999,310.8999,191916
2015-12-10,310.9998,314.1498,308.6999,312.5499,95441
2015-12-11,313.6999,313.6999,307.9999,309.3499,101734
2015-12-14,308.7999,310.9998,304.6499,306.1499,139832
2015-12-15,306.9999,309.7499,305.3499,308.3999,134301
2015-12-16,309.4999,322.0498,309.4999,320.1999,212137
2015-12-17,320.9999,323.8999,320.4999,322.1999,173005
2015-12-18,321.9499,323.2498,317.8999,319.1499,216862
2015-12-21,317.5499,322.9999,317.0499,320.7999,238030
2015-12-22,320.4999,327.0998,319.3499,323.1999,231734
2015-12-23,324.9999,332.9999,324.4999,332.1498,126673
2015-12-24,333.9999,339.5998,328.8499,338.3998,130571
2015-12-28,337.4999,337.9999,330.5499,331.1499,112391
2015-12-29,331.1499,335.9499,330.1499,334.4499,94878
2015-12-30,338.9999,339.2999,332.2499,333.2499,61273
2015-12-31,333.6499,341.1999,332.5999,339.8999,101789
2016-01-01,337.9999,343.8998,337.6999,340.5498,92140
2016-01-04,337.9999,337.9999,321.2999,326.5999,133791
2016-01-05,323.9998,328.5498,321.2499,324.0499,96606
2016-01-06,329.7999,332.5499,319.4999,321.8499,129243
2016-01-07,319.4999,325.9999,316.8999,321.4499,278832
2016-01-08,323.9998,324.8999,318.5999,323.9499,149932
2016-01-11,320.9999,323.1499,314.7499,321.2999,291090
2016-01-12,320.9999,325.4499,314.4999,315.1499,610768
2016-01-13,319.9999,322.3499,302.4999,308.6999,451605
2016-01-14,307.9999,311.0999,300.7999,308.9999,548131
2016-01-15,310.9998,310.9998,303.2499,306.2999,200989
2016-01-18,303.9999,308.4999,294.2499,300.3499,271936
2016-01-19,301.9999,311.9499,300.6999,310.1499,114674
2016-01-20,304.9998,313.6498,302.8498,309.3999,137395
2016-01-21,308.9999,311.9999,304.0498,309.3999,189461
2016-01-22,308.9999,310.9499,291.6999,298.8499,533123
2016-01-25,298.5499,300.9999,292.6999,297.7499,426157
2016-01-27,298.9998,299.6499,291.8499,297.8999,387732
2016-01-28,294.9999,295.7499,288.9999,291.2999,196078
2016-01-29,290.1499,296.9499,282.2999,289.6999,396787
2016-02-01,290.9999,297.9999,290.9999,296.4999,155280
2016-02-02,296.9999,303.9999,295.9999,302.1999,353447
2016-02-03,297.4999,301.4999,296.0999,299.7499,1052387
2016-02-04,304.9998,305.5499,301.6999,304.4999,607595
2016-02-05,303.6999,308.2499,302.3499,307.0999,318403
2016-02-08,307.9999,313.9999,305.6499,310.9998,370923
2016-02-09,308.9999,313.9999,307.6498,311.9499,721077
2016-02-10,312.3499,313.9999,308.5998,310.7999,1249453
2016-02-11,309.9999,315.4999,304.8999,308.5998,1207575
2016-02-12,308.9999,329.0999,307.9999,325.2499,278701
2016-02-15,326.9999,329.0498,316.3999,318.6499,343781
2016-02-16,319.4999,324.8999,313.7999,315.0998,276813
2016-02-17,315.0998,321.3498,308.7999,319.4999,193648
2016-02-18,319.5499,322.9499,316.1499,321.1999,1616632
2016-02-19,322.8999,327.8999,316.6999,326.2999,176883
2016-02-22,326.1999,334.7998,323.9998,329.2999,133287
2016-02-23,332.7999,332.9999,318.4999,320.9999,276736
2016-02-24,321.9999,325.2999,318.5999,323.9998,242577
2016-02-25,324.7999,324.9999,318.1499,323.2498,155391
2016-02-26,329.1999,329.1999,317.6499,318.4999,146642
2016-02-29,317.9999,322.5498,313.3999,316.7499,474816
2016-03-01,315.2999,322.5999,310.1999,320.7999,140905
2016-03-02,320.6999,327.4999,320.6999,326.6499,273219
2016-03-03,321.2499,334.7998,321.2499,333.4499,759668
2016-03-04,333.4499,336.4999,327.0499,330.0999,141185
2016-03-08,327.4999,334.5999,326.9999,331.7999,988827
2016-03-09,326.1498,338.9999,326.1498,335.0999,122826
2016-03-10,332.3499,338.7999,331.0999,335.9499,218230
2016-03-11,331.9999,338.9999,331.9999,337.8499,335452
2016-03-14,338.3998,341.9998,331.9999,340.8999,91553
2016-03-15,338.0499,344.8498,336.5999,343.6498,254402
2016-03-16,339.0499,344.2999,335.5499,339.6499,80544
2016-03-17,339.6499,351.9999,337.9999,341.5499,2540616
2016-03-18,347.8999,348.2999,339.8498,344.6498,232576
2016-03-21,344.2999,354.6499,344.2999,353.5498,250270
2016-03-22,354.9999,356.0999,344.7999,351.2999,331179
2016-03-23,351.4999,361.1998,351.4999,358.5498,221334
2016-03-28,358.4999,360.9998,347.1999,350.1498,191249
2016-03-29,349.9999,357.7999,346.1999,354.5999,95305
2016-03-30,358.0499,359.2499,351.2499,353.8999,296585
2016-03-31,353.0498,356.5499,346.1999,350.8998,115284
2016-04-01,350.3499,350.5999,332.2999,335.2498,316582
2016-04-04,336.7999,350.5999,336.6998,347.8499,196962
2016-04-05,345.3999,345.8498,329.1499,330.3499,216929
2016-04-06,333.9999,339.3999,331.8998,334.6499,123241
2016-04-07,335.5499,335.5499,329.4998,331.6999,80476
2016-04-08,332.9999,337.6498,325.6999,334.2998,163684
2016-04-11,342.0499,349.4999,340.9999,348.3499,279587
2016-04-12,348.9999,352.3999,344.3499,349.5499,273848
2016-04-13,349.9999,364.2998,349.9999,351.7999,261590
2016-04-18,354.2999,362.9999,352.4999,358.5498,143086
2016-04-20,364.9999,364.9999,354.1999,356.4999,151306
2016-04-21,356.4999,358.5998,351.2499,356.7499,110960
2016-04-22,355.9999,358.0998,350.3499,353.0999,86215
2016-04-25,354.9999,363.8498,354.9999,358.8499,157872
2016-04-26,357.9999,363.4999,355.8499,360.3999,112345
2016-04-27,365.4998,380.7999,360.9998,373.1499,510618
2016-04-28,382.1999,384.8999,370.1499,372.2999,478317
2016-04-29,372.8999,372.9998,360.8999,363.7999,215493
2016-05-02,363.9999,364.1499,356.3998,357.8498,77346
2016-05-03,359.8999,369.3998,357.3998,366.9998,246102
2016-05-04,367.9999,369.1999,359.1999,360.7999,182151
2016-05-05,361.9999,365.9998,351.9999,355.1998,170886
2016-05-06,356.2499,364.1499,354.5499,358.5998,216085
2016-05-09,359.9998,367.4498,358.4999,366.5999,88508
2016-05-10,366.7999,369.6999,360.9998,368.8499,102459
2016-05-11,364.9499,377.5498,358.0998,359.4499,560045
2016-05-12,363.9999,363.9999,356.0999,362.2999,185808
2016-05-13,359.9998,360.1499,353.0999,354.9498,500784
2016-05-16,354.0499,356.1998,343.3999,353.5498,175766
2016-05-17,356.9999,358.9999,348.8999,351.4999,370589
2016-05-18,349.9999,352.4999,347.1999,351.1498,149349
2016-05-19,351.9999,351.9999,343.7499,344.8998,334042
2016-05-20,345.3999,346.1499,339.8498,342.8499,297320
2016-05-23,338.9999,348.5999,338.9999,345.8999,95484
2016-05-24,345.8999,346.8999,341.7999,345.2499,1567581
2016-05-25,345.9999,352.4999,345.9999,351.4499,80076
2016-05-26,352.2499,355.8499,348.7999,352.8499,106583
2016-05-27,353.2499,357.3998,349.9999,352.9999,163399
2016-05-30,352.9999,357.6499,352.3999,356.3998,218583
2016-05-31,357.4999,357.4999,347.5999,351.6499,281687
2016-06-01,354.6499,364.1999,352.3999,362.7999,143203
2016-06-02,362.9999,367.8998,359.7498,365.9499,208508
2016-06-03,366.9998,366.9998,355.5999,358.1999,207493
2016-06-06,357.9999,358.9999,348.2999,348.7999,210351
2016-06-07,348.9999,352.4999,347.3499,349.1499,273109
2016-06-08,354.9999,358.6999,351.4499,352.3999,196708
2016-06-09,355.0999,355.6998,349.9999,350.8998,98685
2016-06-10,349.7999,353.4998,347.5999,351.2499,156324
2016-06-13,350.9999,350.9999,341.5999,342.3999,87888
2016-06-14,340.8499,343.4999,337.2499,342.1499,92556
2016-06-15,347.9998,352.6999,346.8999,351.7999,307010
2016-06-16,350.9999,351.0998,341.4499,346.2499,103541
2016-06-17,346.5498,358.7998,343.9499,355.6998,240640
2016-06-20,357.9999,366.5999,353.7999,364.9499,296374
2016-06-21,358.0998,364.4999,358.0998,362.1998,47136
2016-06-22,366.7999,366.9998,360.0999,362.9499,244714
2016-06-23,361.9999,367.9999,361.9999,364.1999,127596
2016-06-24,361.9999,361.9999,348.8499,354.4998,141079
2016-06-27,354.9999,357.8498,349.7999,351.0499,108228
2016-06-28,351.0499,358.3999,350.9999,357.2999,121515
2016-06-29,357.2999,360.2999,354.5499,356.6498,70298
2016-06-30,361.9999,369.2999,355.6998,366.1499,106031
2016-07-01,367.0999,372.4998,362.9499,368.7499,155914
2016-07-04,367.2498,375.8998,367.2498,373.0499,145805
2016-07-05,374.9999,374.9999,363.6999,365.7998,150109
2016-07-07,365.9998,371.1999,361.9999,363.2999,186979
2016-07-08,362.9999,362.9999,353.1999,354.9999,197722
2016-07-11,360.9998,367.3499,358.1999,359.7498,1261563
2016-07-12,359.4998,364.2998,359.4998,363.0499,1184092
2016-07-13,364.1999,364.9999,359.4998,363.0998,72873
2016-07-14,362.9999,367.7499,362.4999,366.3499,85517
2016-07-15,366.4998,379.9999,366.4998,378.4998,192840
2016-07-18,379.0999,379.9999,361.9999,363.4499,349565
2016-07-19,359.9998,367.6998,357.9999,364.2998,7022702
2016-07-20,361.0499,366.8499,361.0499,363.8498,1813148
2016-07-21,364.0998,369.1999,362.9999,366.8999,499888
2016-07-22,367.4999,369.7499,364.1499,367.5499,201035
2016-07-25,367.3999,371.9998,363.4999,370.2998,97528
2016-07-26,373.4999,373.4999,367.0499,369.5998,61765
2016-07-27,369.9999,377.3999,368.1498,372.5499,230529
2016-07-28,383.3999,383.3999,364.2499,372.0999,557382
2016-07-29,371.9998,374.9499,359.9998,362.0499,300053
2016-08-01,362.0499,367.9999,361.0999,363.5998,150852
2016-08-02,364.9499,364.9499,356.0999,357.9999,129260
2016-08-03,359.5999,359.9998,353.4998,357.4499,195025
2016-08-04,358.9999,366.8999,353.1999,365.2499,152765
2016-08-05,366.8999,370.7998,359.4499,363.1999,317372
2016-08-08,364.9999,364.9999,349.2999,351.8999,360415
2016-08-09,351.9999,355.1998,344.8998,348.8499,252483
2016-08-10,349.4498,353.2998,344.0999,345.7999,234079
2016-08-11,346.9999,346.9999,342.3499,346.1999,641195
2016-08-12,343.9999,348.9498,343.9999,347.8499,381715
2016-08-16,348.9999,351.1498,340.1999,343.5499,113868
2016-08-17,343.5499,349.4999,343.5499,345.2499,185683
2016-08-18,348.9999,353.6499,346.4999,352.3999,148754
2016-08-19,353.7999,353.7999,347.2998,350.8499,82087
2016-08-22,351.9999,353.9998,346.2998,350.1999,105936
2016-08-23,348.8999,355.3499,344.1999,353.5498,117839
2016-08-24,351.9999,358.1499,350.1999,352.5999,77747
2016-08-25,352.9999,354.1999,344.0999,346.1499,104799
2016-08-26,346.2499,348.3499,342.1499,344.0999,265385
2016-08-29,342.9999,347.4998,335.3499,341.7498,206709
2016-08-30,340.9999,342.6499,329.3499,332.0999,321718
2016-08-31,331.9999,336.8499,328.9999,331.8499,216444
2016-09-01,330.9999,332.1498,301.9999,310.6999,8007530
2016-09-02,308.9499,320.6999,306.4999,318.9498,1834807
2016-09-06,318.9498,322.8999,312.7999,321.6499,1064073
2016-09-07,319.6999,321.9999,316.3499,320.5999,286151
2016-09-08,321.4999,326.9499,316.1999,323.3499,207057
2016-09-09,327.4999,327.4999,318.8499,321.9499,170683
2016-09-12,319.9999,321.5499,314.4999,317.9999,527449
2016-09-14,317.9999,322.8999,317.9999,319.2999,113818
2016-09-15,319.2999,324.1499,317.3999,321.7999,180567
2016-09-16,322.9999,325.8998,320.0999,323.4998,119034
2016-09-19,323.4998,325.3999,320.9999,324.0499,280639
2016-09-20,323.8499,324.0999,318.3999,319.7999,158982
2016-09-21,319.7999,322.9499,319.0499,321.8999,157975
2016-09-22,324.9999,328.0999,322.7998,327.1999,166866
2016-09-23,327.1999,329.9998,324.1999,327.4499,139313
2016-09-26,326.9999,328.5999,319.1999,320.4499,127178
2016-09-27,320.0499,324.4999,313.0999,313.9999,134743
2016-09-28,313.9999,324.1999,311.0499,322.4499,173740
2016-09-29,321.9999,323.4499,313.9999,315.4999,98581
2016-09-30,311.0999,316.2998,308.4999,314.0499,160443
2016-10-03,314.9999,319.7499,314.9999,318.7499,62808
2016-10-04,316.9999,324.1999,316.0498,323.4499,123815
2016-10-05,316.3499,326.1999,316.3499,322.0999,153188
2016-10-06,324.9999,325.0999,319.5999,322.8499,207422
2016-10-07,322.9999,324.2999,317.7498,320.1498,189719
2016-10-10,319.4999,319.8998,315.2499,316.0999,130268
2016-10-13,314.9999,314.9999,305.5999,306.5499,122458
2016-10-14,307.0499,307.9999,300.2499,305.8499,104759
2016-10-17,305.9999,305.9999,296.5998,301.2499,263036
2016-10-18,301.0499,307.4999,297.5499,306.3999,141994
2016-10-19,306.9999,309.4999,303.9999,307.2999,75540
2016-10-20,305.0499,310.5999,305.0499,309.2999,176249
2016-10-21,313.4999,313.4999,305.8999,309.3999,75492
2016-10-24,306.9999,307.9999,303.8999,306.4999,512468
2016-10-25,303.9999,311.8999,301.8998,311.0499,149285
2016-10-26,317.4998,322.7499,315.0499,318.0499,405035
2016-10-27,316.3999,324.9999,313.7999,323.0499,174813
2016-10-28,323.0499,323.0999,317.8499,318.6499,120984
2016-11-01,319.9999,320.5999,315.9499,316.6999,71209
2016-11-02,314.6499,315.6999,308.5499,309.4999,94997
2016-11-03,309.4999,315.2499,305.7999,309.5499,210931
2016-11-04,309.9999,310.6999,304.4999,306.7999,132219
2016-11-07,309.9999,309.9999,303.0499,305.2999,119361
2016-11-08,305.6999,306.8999,301.4999,304.9998,62048
2016-11-09,294.9999,305.1999,283.9499,301.0499,266874
2016-11-10,304.9998,313.9999,304.1499,308.1999,92954
2016-11-11,308.1999,308.1999,298.5999,301.7499,117720
2016-11-15,302.9999,304.9998,294.3499,302.8999,92809
2016-11-16,304.9998,311.2999,303.4999,309.5499,153106
2016-11-17,310.0999,315.2999,295.0499,296.3499,483337
2016-11-18,301.6999,303.8999,295.5999,302.9999,440084
2016-11-21,302.4999,305.3999,297.5499,299.4999,104354
2016-11-22,299.9999,305.1999,295.3499,304.0498,183167
2016-11-23,304.0498,307.9999,298.9998,300.3499,108799
2016-11-24,298.9998,303.5499,298.2999,301.4999,121390
2016-11-25,307.9999,307.9999,298.6499,300.8499,144615
2016-11-28,300.9999,319.1999,300.9999,317.4998,346480
2016-11-29,320.9999,324.9999,316.8999,324.1999,217519
2016-11-30,324.0999,326.7999,323.0999,324.4999,98451
2016-12-01,325.5499,325.5499,313.9999,319.0999,251780
2016-12-02,316.8999,321.2999,314.9999,318.7499,127728
2016-12-05,317.9999,328.8999,317.9999,327.4499,149279
2016-12-06,326.8498,331.8499,325.1998,329.0498,166562
2016-12-07,329.9998,334.5999,325.3999,328.8999,121988
2016-12-08,328.9999,333.2499,328.0999,331.6999,112258
2016-12-09,334.9999,337.0499,327.9999,330.9999,204128
2016-12-12,329.9998,329.9998,326.4499,327.8499,145773
2016-12-13,326.6499,330.7499,326.1498,329.8499,38161
2016-12-14,329.6999,329.6999,321.5499,322.4499,56281
2016-12-15,319.9999,321.9999,317.4499,318.4498,189555
2016-12-16,318.4498,318.9999,308.0999,309.9499,178085
2016-12-19,309.9499,311.5499,304.0999,305.0999,92208
2016-12-20,304.0999,306.3999,299.4999,302.2499,119871
2016-12-21,304.3999,306.4498,300.5499,302.1499,99868
2016-12-22,302.1499,302.1499,291.0499,293.1499,141525
2016-12-23,294.0999,296.9999,291.5999,295.4999,310582
2016-12-26,300.9999,300.9999,289.2499,296.2499,114830
2016-12-27,297.7499,302.9999,291.4999,299.3999,112786
2016-12-28,299.4999,303.5999,296.9999,300.1998,104981
2016-12-29,299.7499,304.7499,297.7499,303.0998,86360
2016-12-30,303.0998,306.9499,300.6999,305.3499,102987
2017-01-02,305.2498,312.4498,303.0998,310.9998,132111
2017-01-03,312.9999,313.8998,299.9999,303.6499,175761
2017-01-04,302.1999,315.3999,299.5499,314.1999,395087
2017-01-05,313.9999,322.4499,310.2499,321.1499,173087
2017-01-06,322.7998,324.6998,318.3499,319.8998,128484
2017-01-09,317.0999,321.3999,316.5999,318.9999,76173
2017-01-10,319.1999,320.9999,317.0999,320.0999,53614
2017-01-11,321.9999,324.5999,318.6998,322.8499,206871
2017-01-12,322.9999,325.1998,320.0999,321.6499,148779
2017-01-13,319.8998,324.9999,316.0498,320.0499,170421
2017-01-16,319.9999,322.9999,316.8999,317.8999,135222
2017-01-17,319.9499,319.9499,315.9999,317.5499,67758
2017-01-18,317.8999,318.3499,311.3999,313.6999,131176
2017-01-19,313.9999,322.4999,310.9998,316.5498,180042
2017-01-20,318.9999,326.8999,315.5999,320.6999,173517
2017-01-23,319.9999,320.7999,315.5999,319.3999,79839
2017-01-24,319.8998,319.8998,314.7499,316.3499,104668
2017-01-25,304.0999,314.1999,304.0999,311.5499,520114
2017-01-27,310.9998,326.6999,310.9499,323.4499,258685
2017-01-30,323.8999,369.9999,322.4999,347.6499,1297124
2017-01-31,348.3999,353.0498,343.2499,347.8999,438603
2017-02-01,347.8999,349.2999,340.7998,345.0499,1081475
2017-02-02,343.9999,359.9998,343.9999,353.4998,302894
2017-02-03,352.9999,361.5499,351.9999,353.6499,193153
2017-02-06,354.9999,356.7999,352.4499,354.5999,131541
2017-02-07,353.4998,358.4999,350.1498,352.1499,96670
2017-02-08,352.9999,354.7498,347.0999,352.7998,118677
2017-02-09,352.9999,357.9999,350.5999,355.4999,117012
2017-02-10,355.4999,359.9998,355.0999,357.7499,257844
2017-02-13,354.1999,359.9998,353.6999,358.1499,85416
2017-02-14,356.6498,369.9999,354.9999,368.9999,174723
2017-02-15,369.9999,372.3999,360.0999,365.3499,249796
2017-02-16,361.0499,368.8998,360.2999,366.1999,106857
2017-02-17,366.1999,372.0999,362.5499,369.4999,164075
2017-02-20,369.4999,379.0499,369.4999,375.6498,188318
2017-02-21,374.9999,376.8999,359.5999,362.9499,417455
2017-02-22,362.9999,372.2999,359.7498,361.1499,286054
2017-02-23,371.7998,400.6499,363.4999,366.0498,2374346
2017-02-27,369.8999,369.9999,353.0999,355.6998,484730
2017-02-28,357.9999,372.9998,356.9999,365.1499,750353
2017-03-01,367.9999,368.1498,361.1499,362.5999,145736
2017-03-02,364.9999,366.0999,352.5498,356.3998,253988
2017-03-03,357.4999,361.3499,353.1999,355.5999,181654
2017-03-06,361.9498,363.7499,357.3498,362.0499,307454
2017-03-07,361.9999,362.2999,356.6498,361.1998,212561
2017-03-08,360.7999,364.1499,358.3999,360.7498,186689
2017-03-09,359.1499,361.9999,356.6498,360.3999,78068
2017-03-10,360.9998,365.9998,360.1999,364.7998,3389840
2017-03-14,366.0999,369.4499,359.0999,361.3499,12079356
2017-03-15,359.9499,365.7998,356.5499,363.1498,329109
2017-03-16,365.1999,365.9998,359.3999,360.2498,540764
2017-03-17,362.7999,362.8499,343.0499,346.7998,371048
2017-03-20,345.9999,351.7999,339.1499,349.4498,355738
2017-03-21,347.9998,351.4999,345.1999,349.5999,160073
2017-03-22,349.4999,349.4999,325.4999,338.4999,403315
2017-03-23,339.9999,341.4998,335.6499,338.3998,242473
2017-03-24,341.5999,347.9998,337.8998,340.3999,357335
2017-03-27,342.9999,342.9999,335.1999,338.5999,178845
2017-03-28,338.9999,343.3999,338.4499,340.6499,113350
2017-03-29,342.8999,346.2998,341.1999,344.8998,188987
2017-03-30,345.9999,351.9999,342.4998,350.6498,6813099
2017-03-31,350.9999,352.0499,344.9999,349.9498,194660
2017-04-03,349.9999,349.9999,335.9998,341.6499,999582
2017-04-05,341.9998,347.1999,338.9999,344.5999,225004
2017-04-06,344.4999,344.4999,337.6999,341.6499,145695
2017-04-07,342.6499,350.4999,342.2999,344.4999,420469
2017-04-10,345.0998,347.9998,341.9998,345.4999,105051
2017-04-11,344.9999,355.4999,343.6998,350.1999,280580
2017-04-12,347.9998,353.7999,346.2499,351.1999,133341
2017-04-13,350.4999,351.9999,339.0998,340.5498,278587
2017-04-17,341.9998,343.2999,336.9999,341.1499,63352
2017-04-18,341.0999,343.4999,336.3499,338.5499,1412867
2017-04-19,339.9999,341.5999,333.2499,339.9999,81741
2017-04-20,339.9999,343.6998,338.0499,342.5999,80327
2017-04-21,342.9999,346.1499,340.6999,342.8499,103752
2017-04-24,342.9999,346.9999,338.9999,343.2499,124811
2017-04-25,342.4998,359.8499,341.5999,354.1499,301191
2017-04-26,350.0999,359.9499,350.0999,357.9499,183318
2017-04-27,356.4499,361.3499,353.7999,357.9499,162817
2017-04-28,356.3998,357.8498,350.5499,354.5999,143321
2017-05-02,350.1498,355.2999,346.1499,347.4998,123205
2017-05-03,347.4998,350.0999,344.0499,346.4499,79108
2017-05-04,347.7498,351.2999,343.7999,345.8999,80307
2017-05-05,345.9499,348.7498,342.9999,344.6498,89404
2017-05-08,344.7499,355.2499,344.6999,351.2499,134317
2017-05-09,349.9999,350.4999,343.3999,345.4999,165314
2017-05-10,336.9999,380.0499,336.9498,372.6998,1814666
2017-05-11,371.6999,371.6999,362.6498,366.0999,618937
2017-05-12,362.1498,370.5498,361.5499,364.8999,309873
2017-05-15,364.9999,369.4999,361.6499,363.8498,147032
2017-05-16,366.9998,377.3999,366.9998,374.6998,268913
2017-05-17,374.6998,380.4999,370.4999,375.9999,150899
2017-05-18,372.9998,381.4999,368.5999,370.7998,117433
2017-05-19,374.9999,379.2498,368.5499,372.5499,159534
2017-05-22,370.9999,378.1999,370.9999,371.8999,82879
2017-05-23,373.4999,375.9999,370.1999,371.4499,1377318
2017-05-24,367.9999,372.9998,361.5999,368.4999,194774
2017-05-25,366.1499,376.1999,361.1499,369.5499,732964
2017-05-26,367.9999,380.0999,367.6499,373.6998,143392
2017-05-29,373.4999,378.4499,367.8998,373.0499,93212
2017-05-30,372.9998,376.6999,368.7499,369.7499,322255
2017-05-31,370.9999,376.4999,368.1998,371.7998,1121064
2017-06-01,369.9999,372.9998,365.7498,367.1499,113275
2017-06-02,373.1998,381.3498,369.9499,373.1499,229322
2017-06-05,372.9998,377.2499,371.2998,372.3499,367592
2017-06-06,372.3499,372.4998,367.4999,368.3499,719809
2017-06-07,374.9999,375.3998,370.1999,372.6998,163799
2017-06-08,372.9998,373.8499,367.2999,368.3998,265869
2017-06-09,368.7499,371.1499,366.6998,367.8998,205306
2017-06-12,367.9999,371.7498,363.4999,365.3999,150229
2017-06-13,365.3999,368.5999,362.1998,363.5499,1768543
2017-06-14,362.9999,368.9999,361.3999,365.0999,121378
2017-06-15,364.4999,370.1999,363.9999,364.9999,132602
2017-06-16,365.2998,367.4999,360.9998,364.7499,81343
2017-06-19,364.9999,368.5499,364.6999,367.0499,360549
2017-06-20,367.9999,370.3999,364.9999,365.9998,129342
2017-06-21,366.9998,367.7999,364.5498,366.0498,986327
2017-06-22,366.7999,368.7499,361.9999,365.4499,386263
2017-06-23,365.7498,368.1998,363.3998,365.8999,213472
2017-06-27,365.4998,375.5998,365.4998,371.7998,309100
2017-06-28,371.9998,381.4999,367.6998,377.3499,199561
2017-06-29,376.9999,386.4498,376.9499,382.5998,319108
2017-06-30,381.9999,382.3498,372.7498,379.1499,145474
2017-07-03,381.9999,383.8999,377.1999,381.8498,296297
2017-07-04,384.9498,384.9498,378.0498,379.2999,58572
2017-07-05,383.9998,383.9998,373.3499,376.2998,76296
2017-07-06,378.9998,382.6999,374.1498,381.3998,519990
2017-07-07,381.9999,385.9999,381.9999,384.6499,123659
2017-07-10,385.9999,409.9998,384.6998,405.3998,4398230
2017-07-11,404.9999,408.9998,392.9498,395.4499,617658
2017-07-12,397.9998,403.9998,394.2999,397.1998,456336
2017-07-13,399.9999,404.9999,399.0499,402.9498,180914
2017-07-14,403.0498,407.7998,402.5498,405.5998,144547
2017-07-17,407.9998,409.8999,406.2999,408.5999,82268
2017-07-18,408.2498,429.5998,398.7999,408.2498,348447
2017-07-19,408.2998,422.3998,407.8498,421.3499,410951
2017-07-20,421.9498,423.9999,416.2498,419.7498,148901
2017-07-21,416.9999,416.9999,402.9998,411.1498,1013143
2017-07-24,409.4998,421.9998,407.3999,420.1999,245071
2017-07-25,421.0999,430.9999,419.1999,427.5999,660297
2017-07-26,428.4998,429.9999,421.6499,426.2498,477083
2017-07-27,429.8998,429.8998,411.9499,415.9998,268739
2017-07-28,414.8999,415.3999,408.4499,413.3498,123428
2017-07-31,413.4999,421.6499,409.9998,417.7999,120232
2017-08-01,415.6499,422.1998,413.7498,416.4498,132923
2017-08-02,419.9998,422.5499,413.9998,415.8999,102938
2017-08-03,414.9998,425.0498,413.5498,424.2499,246522
2017-08-04,424.2499,424.2499,411.6998,420.9498,173066
2017-08-07,417.9999,422.4998,416.6498,417.6998,197134
2017-08-08,419.9998,425.3498,414.4499,417.9999,163760
2017-08-09,418.4999,418.9999,412.0998,416.5999,111350
2017-08-10,406.2499,420.7498,406.2499,416.2498,113876
2017-08-11,414.9998,417.8998,410.3998,414.6499,60267
2017-08-14,405.1998,414.3499,405.1998,408.5498,223296
2017-08-16,409.9998,410.6498,403.6998,406.6498,96026
2017-08-17,407.9499,419.9998,407.9499,416.5499,297119
2017-08-18,415.4998,422.5999,413.2499,421.5999,86438
2017-08-21,420.9998,425.7998,417.9499,418.9999,53375
2017-08-22,424.9999,424.9999,417.0499,421.6499,128789
2017-08-23,424.3498,434.0499,424.3498,431.7998,283249
2017-08-24,433.4998,433.9998,428.3998,432.8499,51669
2017-08-28,431.9998,437.9998,430.4999,434.9498,77222
2017-08-29,434.9498,434.9498,427.4498,428.3998,44774
2017-08-30,429.9999,432.0998,427.9498,429.1998,39585
2017-08-31,431.9998,431.9998,424.2999,427.8499,90213
2017-09-01,428.9998,430.1498,421.4998,422.4498,71025
2017-09-04,422.4498,422.9999,413.0998,415.8499,49973
2017-09-05,414.9998,414.9998,397.9498,406.4999,264044
2017-09-06,398.9999,405.4498,398.9999,402.9498,54630
2017-09-07,403.9998,406.8999,394.9999,397.4498,107876
2017-09-08,392.9999,404.7999,392.9999,403.1998,86688
2017-09-11,405.4999,407.1999,398.8499,401.8999,174438
2017-09-12,405.1998,406.7499,398.2499,404.8998,128718
2017-09-13,406.4999,407.4999,399.4999,400.9999,143376
2017-09-14,406.9999,406.9999,396.5498,398.1998,98933
2017-09-15,398.9999,402.9998,393.5499,395.6499,229312
2017-09-18,397.9998,401.0998,394.9999,396.7998,51604
2017-09-19,395.9998,399.2499,390.3999,394.6999,247646
2017-09-20,369.9999,398.7999,369.9999,396.2498,457240
2017-09-21,389.9998,400.9499,389.9998,399.4999,138424
2017-09-22,395.9998,400.6999,391.5999,395.0998,70140
